0.0485	-0.0977
0.049	-0.0967
0.0495	-0.0967
0.05	-0.0969
0.0505	-0.0964
0.051	-0.0955
0.0515	-0.0946
0.052	-0.0951
0.0525	-0.0969
0.053	-0.0989
0.0535	-0.0993
0.054	-0.0975
0.0545	-0.0942
0.055	-0.0909
0.0555	-0.0893
0.056	-0.089
0.0565	-0.0893
0.057	-0.0894
0.0575	-0.0893
0.058	-0.0893
0.0585	-0.0899
0.059	-0.0903
0.0595	-0.0899
0.06	-0.0882
0.0605	-0.0856
0.061	-0.0835
0.0615	-0.0833
0.062	-0.085
0.0625	-0.0879
0.063	-0.0905
0.0635	-0.092
0.064	-0.0923
0.0645	-0.0922
0.065	-0.0916
0.0655	-0.0908
0.066	-0.0903
0.0665	-0.0916
0.067	-0.0964
0.0675	-0.1068
0.068	-0.1231
0.0685	-0.1434
0.069	-0.1628
0.0695	-0.174
0.07	-0.1674
0.0705	-0.1341
0.071	-0.0684
0.0715	0.0288
0.072	0.15
0.0725	0.2843
0.073	0.4253
0.0735	0.5748
0.074	0.7431
0.0745	0.9403
0.075	1.1655
0.0755	1.4011
0.076	1.6169
0.0765	1.7822
0.077	1.8782
0.0775	1.902
0.078	1.8574
0.0785	1.7433
0.079	1.5493
0.0795	1.2685
0.08	0.9165
0.0805	0.54
0.081	0.2037
0.0815	-0.04
0.082	-0.1755
0.0825	-0.2254
0.083	-0.2304
0.0835	-0.2242
0.084	-0.2211
0.0845	-0.2208
0.085	-0.2181
0.0855	-0.2109
0.086	-0.2007
0.0865	-0.1891
0.087	-0.1766
0.0875	-0.1633
0.088	-0.1492
0.0885	-0.1346
0.089	-0.1196
0.0895	-0.1047
0.09	-0.0896
0.0905	-0.0746
0.091	-0.0598
0.0915	-0.0453
0.092	-0.0319
0.0925	-0.0197
0.093	-0.0089
0.0935	0.0006
0.094	0.0092
0.0945	0.0169
0.095	0.0243
0.0955	0.0313
0.096	0.0378
0.0965	0.0433
0.097	0.0481
0.0975	0.052
0.098	0.0554
0.0985	0.0586
0.099	0.0618
0.0995	0.0647
0.1	0.0673
0.1005	0.0699
0.101	0.0722
0.1015	0.074
0.102	0.0757
0.1025	0.0771
0.103	0.0781
0.1035	0.0784
0.104	0.0781
0.1045	0.0772
0.105	0.076
0.1055	0.0749
0.106	0.0737
0.1065	0.0729
0.107	0.0729
0.1075	0.0743
0.108	0.0766
0.1085	0.0786
0.109	0.0786
0.1095	0.0757
0.11	0.0714
0.1105	0.0678
0.111	0.0665
0.1115	0.0673
0.112	0.0688
0.1125	0.0694
0.113	0.0693
0.1135	0.0688
0.114	0.0685
0.1145	0.0681
0.115	0.0668
0.1155	0.0645
0.116	0.062
0.1165	0.0601
0.117	0.0594
0.1175	0.0597
0.118	0.0601
0.1185	0.0606
0.119	0.0607
0.1195	0.0606
0.12	0.0594
0.1205	0.0574
0.121	0.0554
0.1215	0.0546
0.122	0.0552
0.1225	0.056
0.123	0.0555
0.1235	0.0533
0.124	0.0502
0.1245	0.0478
0.125	0.047
0.1255	0.0473
0.126	0.0476
0.1265	0.0475
0.127	0.0472
0.1275	0.0468
0.128	0.0458
0.1285	0.043
0.129	0.0374
0.1295	0.0301
0.13	0.0232
0.1305	0.0195
0.131	0.0201
0.1315	0.024
0.132	0.0287
0.1325	0.0319
0.133	0.0328
0.1335	0.0322
0.134	0.0311
0.1345	0.0298
0.135	0.0284
0.1355	0.0262
0.136	0.0232
0.1365	0.0198
0.137	0.0163
0.1375	0.0137
0.138	0.0125
0.1385	0.013
0.139	0.0145
0.1395	0.0159
0.14	0.0159
0.1405	0.0137
0.141	0.0101
0.1415	0.006
0.142	0.0029
0.1425	0.0009
0.143	-0.0005
0.1435	-0.0021
0.144	-0.0041
0.1445	-0.0055
0.145	-0.0053
0.1455	-0.004
0.146	-0.0032
0.1465	-0.0047
0.147	-0.0092
0.1475	-0.0146
0.148	-0.0186
0.1485	-0.0194
0.149	-0.0171
0.1495	-0.0143
0.15	-0.014
0.1505	-0.0169
0.151	-0.0221
0.1515	-0.0272
0.152	-0.0299
0.1525	-0.0307
0.153	-0.0308
0.1535	-0.0314
0.154	-0.0325
0.1545	-0.0337
0.155	-0.0346
0.1555	-0.0359
0.156	-0.0377
0.1565	-0.04
0.157	-0.0412
0.1575	-0.0409
0.158	-0.0397
0.1585	-0.0392
0.159	-0.0409
0.1595	-0.0441
0.16	-0.0472
0.1605	-0.049
0.161	-0.0491
0.1615	-0.0488
0.162	-0.0493
0.1625	-0.0502
0.163	-0.051
0.1635	-0.051
0.164	-0.051
0.1645	-0.0528
0.165	-0.0577
0.1655	-0.0655
0.166	-0.0732
0.1665	-0.0781
0.167	-0.0783
0.1675	-0.0739
0.168	-0.0678
0.1685	-0.0626
0.169	-0.0604
0.1695	-0.0612
0.17	-0.0633
0.1705	-0.0653
0.171	-0.0658
0.1715	-0.0645
0.172	-0.063
0.1725	-0.0624
0.173	-0.0635
0.1735	-0.0661
0.174	-0.0693
0.1745	-0.0716
0.175	-0.0717
0.1755	-0.07
0.176	-0.0676
0.1765	-0.0659
0.177	-0.0656
0.1775	-0.0665
0.178	-0.0671
0.1785	-0.0671
0.179	-0.0668
0.1795	-0.0679
0.18	-0.0708
0.1805	-0.074
0.181	-0.0757
0.1815	-0.0745
0.182	-0.071
0.1825	-0.0668
0.183	-0.0636
0.1835	-0.0616
0.184	-0.0607
0.1845	-0.0606
0.185	-0.0616
0.1855	-0.0638
0.186	-0.0662
0.1865	-0.0679
0.187	-0.0685
0.1875	-0.0682
0.188	-0.0674
0.1885	-0.0665
0.189	-0.0653
0.1895	-0.0641
0.19	-0.0633
0.1905	-0.0635
0.191	-0.0647
0.1915	-0.0662
0.192	-0.0676
0.1925	-0.0684
0.193	-0.0685
0.1935	-0.0681
0.194	-0.0667
0.1945	-0.0645
0.195	-0.0626
0.1955	-0.0616
0.196	-0.0618
0.1965	-0.0627
0.197	-0.063
0.1975	-0.0615
0.198	-0.0584
0.1985	-0.0546
0.199	-0.0516
0.1995	-0.0496
0.2	-0.0482
0.2005	-0.0472
0.201	-0.0465
0.2015	-0.0472
0.202	-0.0493
0.2025	-0.0522
0.203	-0.0537
0.2035	-0.0522
0.204	-0.047
0.2045	-0.0388
0.205	-0.0287
0.2055	-0.0172
0.206	-0.0049
0.2065	0.007
0.207	0.0171
0.2075	0.023
0.208	0.0243
0.2085	0.022
0.209	0.0186
0.2095	0.0166
0.21	0.0168
0.2105	0.018
0.211	0.0185
0.2115	0.0165
0.212	0.011
0.2125	0.0018
0.213	-0.0104
0.2135	-0.0249
0.214	-0.0409
0.2145	-0.0571
0.215	-0.0717
0.2155	-0.0829
0.216	-0.0896
0.2165	-0.0911
0.217	-0.0887
0.2175	-0.0835
0.218	-0.0775
0.2185	-0.0723
0.219	-0.0685
0.2195	-0.0668
0.22	-0.0671
0.2205	-0.0693
0.221	-0.072
0.2215	-0.0746
0.222	-0.0768
0.2225	-0.0784
0.223	-0.0795
0.2235	-0.0801
0.224	-0.0801
0.2245	-0.0797
0.225	-0.079
0.2255	-0.0784
0.226	-0.0775
0.2265	-0.0761
0.227	-0.0745
0.2275	-0.074
0.228	-0.0758
0.2285	-0.0795
0.229	-0.0841
0.2295	-0.0874
0.23	-0.0885
0.2305	-0.0874
0.231	-0.0848
0.2315	-0.0816
0.232	-0.0792
0.2325	-0.0783
0.233	-0.0795
0.2335	-0.0815
0.234	-0.0832
0.2345	-0.083
0.235	-0.0813
0.2355	-0.0794
0.236	-0.0781
0.2365	-0.0777
0.237	-0.0772
0.2375	-0.0765
0.238	-0.0755
0.2385	-0.0754
0.239	-0.0763
0.2395	-0.0774
0.24	-0.0775
0.2405	-0.0766
0.241	-0.0748
0.2415	-0.0731
0.242	-0.0723
0.2425	-0.0728
0.243	-0.0743
0.2435	-0.0758
0.244	-0.0765
0.2445	-0.0754
0.245	-0.0726
0.2455	-0.0691
0.246	-0.0665
0.2465	-0.0662
0.247	-0.0688
0.2475	-0.0729
0.248	-0.0766
0.2485	-0.0786
0.249	-0.0787
0.2495	-0.0783
0.25	-0.0783
0.2505	-0.0795
0.251	-0.0815
0.2515	-0.0855
0.252	-0.0934
0.2525	-0.1088
0.253	-0.1329
0.2535	-0.1622
0.254	-0.1869
0.2545	-0.1938
0.255	-0.1714
0.2555	-0.1137
0.256	-0.0238
0.2565	0.0891
0.257	0.2139
0.2575	0.3426
0.258	0.4747
0.2585	0.6179
0.259	0.7836
0.2595	0.9795
0.26	1.2009
0.2605	1.4271
0.261	1.627
0.2615	1.7712
0.262	1.8429
0.2625	1.8399
0.263	1.7654
0.2635	1.6174
0.264	1.3897
0.2645	1.0857
0.265	0.7343
0.2655	0.3887
0.266	0.1068
0.2665	-0.0771
0.267	-0.1665
0.2675	-0.1924
0.268	-0.1912
0.2685	-0.1857
0.269	-0.182
0.2695	-0.1781
0.27	-0.1712
0.2705	-0.1619
0.271	-0.1517
0.2715	-0.1419
0.272	-0.1326
0.2725	-0.1236
0.273	-0.1143
0.2735	-0.1042
0.274	-0.0926
0.2745	-0.0795
0.275	-0.0647
0.2755	-0.0493
0.276	-0.0337
0.2765	-0.0186
0.277	-0.005
0.2775	0.0067
0.278	0.0162
0.2785	0.0241
0.279	0.0317
0.2795	0.04
0.28	0.0485
0.2805	0.0565
0.281	0.0627
0.2815	0.0674
0.282	0.0717
0.2825	0.0763
0.283	0.0809
0.2835	0.0845
0.284	0.0864
0.2845	0.0865
0.285	0.0864
0.2855	0.0873
0.286	0.0899
0.2865	0.0931
0.287	0.0955
0.2875	0.0969
0.288	0.0975
0.2885	0.099
0.289	0.1019
0.2895	0.1054
0.29	0.1073
0.2905	0.1061
0.291	0.1015
0.2915	0.0952
0.292	0.0897
0.2925	0.0862
0.293	0.0853
0.2935	0.0861
0.294	0.0879
0.2945	0.0902
0.295	0.0926
0.2955	0.0949
0.296	0.0964
0.2965	0.0964
0.297	0.0951
0.2975	0.0929
0.298	0.0906
0.2985	0.0884
0.299	0.0859
0.2995	0.083
0.3	0.0795
0.3005	0.076
0.301	0.0732
0.3015	0.0722
0.302	0.0726
0.3025	0.0734
0.303	0.0736
0.3035	0.0728
0.304	0.0713
0.3045	0.0696
0.305	0.0676
0.3055	0.0652
0.306	0.0626
0.3065	0.0601
0.307	0.0583
0.3075	0.0571
0.308	0.0559
0.3085	0.0539
0.309	0.0507
0.3095	0.0473
0.31	0.0447
0.3105	0.0435
0.311	0.0433
0.3115	0.0433
0.312	0.0424
0.3125	0.0404
0.313	0.0381
0.3135	0.0365
0.314	0.0359
0.3145	0.0362
0.315	0.0365
0.3155	0.0357
0.316	0.0334
0.3165	0.0296
0.317	0.0247
0.3175	0.02
0.318	0.0159
0.3185	0.0133
0.319	0.0119
0.3195	0.0111
0.32	0.0101
0.3205	0.0081
0.321	0.005
0.3215	0.0017
0.322	-0.0012
0.3225	-0.0029
0.323	-0.0035
0.3235	-0.0035
0.324	-0.0034
0.3245	-0.0038
0.325	-0.005
0.3255	-0.0076
0.326	-0.0116
0.3265	-0.016
0.327	-0.0201
0.3275	-0.0233
0.328	-0.0253
0.3285	-0.0269
0.329	-0.0281
0.3295	-0.029
0.33	-0.0295
0.3305	-0.0295
0.331	-0.0295
0.3315	-0.0302
0.332	-0.0325
0.3325	-0.036
0.333	-0.04
0.3335	-0.0429
0.334	-0.0443
0.3345	-0.0441
0.335	-0.0433
0.3355	-0.0433
0.336	-0.0452
0.3365	-0.049
0.337	-0.0543
0.3375	-0.0603
0.338	-0.0656
0.3385	-0.0691
0.339	-0.0699
0.3395	-0.0688
0.34	-0.0667
0.3405	-0.0652
0.341	-0.065
0.3415	-0.0661
0.342	-0.0678
0.3425	-0.069
0.343	-0.0687
0.3435	-0.067
0.344	-0.0647
0.3445	-0.0635
0.345	-0.0647
0.3455	-0.0684
0.346	-0.0736
0.3465	-0.0781
0.347	-0.0807
0.3475	-0.0806
0.348	-0.0792
0.3485	-0.0781
0.349	-0.0784
0.3495	-0.0803
0.35	-0.0824
0.3505	-0.0838
0.351	-0.0833
0.3515	-0.0813
0.352	-0.0787
0.3525	-0.0768
0.353	-0.0766
0.3535	-0.0781
0.354	-0.0806
0.3545	-0.0827
0.355	-0.0832
0.3555	-0.0821
0.356	-0.0806
0.3565	-0.0795
0.357	-0.08
0.3575	-0.0816
0.358	-0.0842
0.3585	-0.0865
0.359	-0.0874
0.3595	-0.0862
0.36	-0.0838
0.3605	-0.081
0.361	-0.0798
0.3615	-0.0806
0.362	-0.0829
0.3625	-0.0851
0.363	-0.0861
0.3635	-0.0853
0.364	-0.083
0.3645	-0.0801
0.365	-0.0777
0.3655	-0.0763
0.366	-0.0763
0.3665	-0.0774
0.367	-0.0787
0.3675	-0.0798
0.368	-0.08
0.3685	-0.0792
0.369	-0.0777
0.3695	-0.0763
0.37	-0.0757
0.3705	-0.0761
0.371	-0.0772
0.3715	-0.0784
0.372	-0.0789
0.3725	-0.0787
0.373	-0.078
0.3735	-0.0774
0.374	-0.0768
0.3745	-0.076
0.375	-0.0752
0.3755	-0.0749
0.376	-0.0763
0.3765	-0.0798
0.377	-0.0851
0.3775	-0.0903
0.378	-0.0931
0.3785	-0.0923
0.379	-0.088
0.3795	-0.0818
0.38	-0.0758
0.3805	-0.0714
0.381	-0.0688
0.3815	-0.0678
0.382	-0.0673
0.3825	-0.0671
0.383	-0.0667
0.3835	-0.0658
0.384	-0.0644
0.3845	-0.0627
0.385	-0.0615
0.3855	-0.0616
0.386	-0.0633
0.3865	-0.0659
0.387	-0.0673
0.3875	-0.0655
0.388	-0.0598
0.3885	-0.0513
0.389	-0.042
0.3895	-0.0328
0.39	-0.0243
0.3905	-0.0163
0.391	-0.0092
0.3915	-0.0037
0.392	-0.0006
0.3925	0.0006
0.393	0.0014
0.3935	0.0029
0.394	0.0058
0.3945	0.0096
0.395	0.0127
0.3955	0.013
0.396	0.0087
0.3965	-0.0006
0.397	-0.0145
0.3975	-0.0308
0.398	-0.0472
0.3985	-0.0615
0.399	-0.0725
0.3995	-0.0798
0.4	-0.0835
0.4005	-0.0839
0.401	-0.0824
0.4015	-0.0801
0.402	-0.0783
0.4025	-0.0775
0.403	-0.0781
0.4035	-0.0795
0.404	-0.0816
0.4045	-0.0844
0.405	-0.0871
0.4055	-0.0897
0.406	-0.0917
0.4065	-0.0929
0.407	-0.0937
0.4075	-0.094
0.408	-0.094
0.4085	-0.0937
0.409	-0.0931
0.4095	-0.0929
0.41	-0.0934
0.4105	-0.0943
0.411	-0.0949
0.4115	-0.0945
0.412	-0.0934
0.4125	-0.0923
0.413	-0.0919
0.4135	-0.0919
0.414	-0.0917
0.4145	-0.0908
0.415	-0.0896
0.4155	-0.0891
0.416	-0.0905
0.4165	-0.0937
0.417	-0.0971
0.4175	-0.0992
0.418	-0.099
0.4185	-0.0967
0.419	-0.0935
0.4195	-0.0906
0.42	-0.0891
0.4205	-0.0897
0.421	-0.0925
0.4215	-0.0971
0.422	-0.1022
0.4225	-0.1065
0.423	-0.1077
0.4235	-0.105
0.424	-0.0989
0.4245	-0.0914
0.425	-0.0855
0.4255	-0.0827
0.426	-0.0833
0.4265	-0.0851
0.427	-0.0868
0.4275	-0.0873
0.428	-0.087
0.4285	-0.087
0.429	-0.087
0.4295	-0.0867
0.43	-0.0858
0.4305	-0.0844
0.431	-0.0832
0.4315	-0.0821
0.432	-0.0815
0.4325	-0.0813
0.433	-0.0818
0.4335	-0.0826
0.434	-0.0835
0.4345	-0.0845
0.435	-0.0864
0.4355	-0.0902
0.436	-0.0971
0.4365	-0.108
0.437	-0.1231
0.4375	-0.141
0.438	-0.1587
0.4385	-0.1701
0.439	-0.1672
0.4395	-0.1413
0.44	-0.087
0.4405	-0.0041
0.441	0.1018
0.4415	0.2216
0.442	0.3473
0.4425	0.4772
0.443	0.6177
0.4435	0.7807
0.444	0.9736
0.4445	1.1912
0.445	1.4117
0.4455	1.6032
0.446	1.7372
0.4465	1.7993
0.447	1.7898
0.4475	1.7126
0.448	1.5647
0.4485	1.3387
0.449	1.0377
0.4495	0.6908
0.45	0.3522
0.4505	0.0794
0.451	-0.0949
0.4515	-0.1756
0.452	-0.195
0.4525	-0.1895
0.453	-0.1824
0.4535	-0.1791
0.454	-0.1772
0.4545	-0.1727
0.455	-0.1656
0.4555	-0.1567
0.456	-0.1476
0.4565	-0.1386
0.457	-0.1294
0.4575	-0.1195
0.458	-0.1083
0.4585	-0.096
0.459	-0.0826
0.4595	-0.0688
0.46	-0.0548
0.4605	-0.04
0.461	-0.0246
0.4615	-0.0096
0.462	0.0034
0.4625	0.0136
0.463	0.0215
0.4635	0.0278
0.464	0.0336
0.4645	0.0394
0.465	0.0455
0.4655	0.0523
0.466	0.0597
0.4665	0.0662
0.467	0.0705
0.4675	0.0722
0.468	0.0726
0.4685	0.0745
0.469	0.0789
0.4695	0.0853
0.47	0.0903
0.4705	0.0914
0.471	0.0874
0.4715	0.0803
0.472	0.0732
0.4725	0.0696
0.473	0.0707
0.4735	0.0758
0.474	0.0827
0.4745	0.089
0.475	0.0931
0.4755	0.0949
0.476	0.0951
0.4765	0.0943
0.477	0.0926
0.4775	0.0899
0.478	0.0864
0.4785	0.083
0.479	0.0812
0.4795	0.0807
0.48	0.0813
0.4805	0.0813
0.481	0.0803
0.4815	0.0784
0.482	0.0766
0.4825	0.0751
0.483	0.074
0.4835	0.0732
0.484	0.0728
0.4845	0.0726
0.485	0.0722
0.4855	0.0705
0.486	0.067
0.4865	0.0627
0.487	0.0594
0.4875	0.0589
0.488	0.061
0.4885	0.0638
0.489	0.065
0.4895	0.0635
0.49	0.0604
0.4905	0.0577
0.491	0.0563
0.4915	0.0562
0.492	0.0559
0.4925	0.0545
0.493	0.0514
0.4935	0.0472
0.494	0.0432
0.4945	0.0407
0.495	0.0401
0.4955	0.0409
0.496	0.0412
0.4965	0.04
0.497	0.0372
0.4975	0.0337
0.498	0.0307
0.4985	0.0282
0.499	0.0256
0.4995	0.0223
0.5	0.0189
0.5005	0.0172
0.501	0.0177
0.5015	0.0189
0.502	0.0186
0.5025	0.0154
0.503	0.0102
0.5035	0.0055
0.504	0.0032
0.5045	0.0035
0.505	0.0055
0.5055	0.0076
0.506	0.0087
0.5065	0.0076
0.507	0.0041
0.5075	-0.0021
0.508	-0.0104
0.5085	-0.0182
0.509	-0.0235
0.5095	-0.0253
0.51	-0.0238
0.5105	-0.0209
0.511	-0.018
0.5115	-0.0165
0.512	-0.0166
0.5125	-0.0183
0.513	-0.0208
0.5135	-0.0237
0.514	-0.0264
0.5145	-0.0288
0.515	-0.0308
0.5155	-0.0328
0.516	-0.0345
0.5165	-0.0359
0.517	-0.0369
0.5175	-0.0378
0.518	-0.0388
0.5185	-0.0397
0.519	-0.0403
0.5195	-0.0409
0.52	-0.0421
0.5205	-0.0441
0.521	-0.047
0.5215	-0.0507
0.522	-0.0542
0.5225	-0.0575
0.523	-0.0598
0.5235	-0.061
0.524	-0.0604
0.5245	-0.0586
0.525	-0.0565
0.5255	-0.0555
0.526	-0.0571
0.5265	-0.0609
0.527	-0.0658
0.5275	-0.0691
0.528	-0.0696
0.5285	-0.0671
0.529	-0.0633
0.5295	-0.0609
0.53	-0.0612
0.5305	-0.0649
0.531	-0.0702
0.5315	-0.0751
0.532	-0.0778
0.5325	-0.0783
0.533	-0.0769
0.5335	-0.0754
0.534	-0.0748
0.5345	-0.0755
0.535	-0.0772
0.5355	-0.0792
0.536	-0.0806
0.5365	-0.081
0.537	-0.081
0.5375	-0.0809
0.538	-0.0809
0.5385	-0.0812
0.539	-0.0812
0.5395	-0.0806
0.54	-0.0797
0.5405	-0.0789
0.541	-0.0789
0.5415	-0.08
0.542	-0.0819
0.5425	-0.0841
0.543	-0.0853
0.5435	-0.0848
0.544	-0.0829
0.5445	-0.0803
0.545	-0.078
0.5455	-0.0775
0.546	-0.079
0.5465	-0.0821
0.547	-0.0851
0.5475	-0.087
0.548	-0.0871
0.5485	-0.0856
0.549	-0.0833
0.5495	-0.0812
0.55	-0.0798
0.5505	-0.0794
0.551	-0.08
0.5515	-0.0809
0.552	-0.0819
0.5525	-0.0833
0.553	-0.0851
0.5535	-0.0877
0.554	-0.0913
0.5545	-0.0946
0.555	-0.0958
0.5555	-0.0934
0.556	-0.087
0.5565	-0.0783
0.557	-0.071
0.5575	-0.0679
0.558	-0.07
0.5585	-0.0751
0.559	-0.08
0.5595	-0.0822
0.56	-0.0818
0.5605	-0.0797
0.561	-0.0775
0.5615	-0.0765
0.562	-0.0765
0.5625	-0.0775
0.563	-0.0787
0.5635	-0.0795
0.564	-0.0794
0.5645	-0.0783
0.565	-0.0763
0.5655	-0.074
0.566	-0.0711
0.5665	-0.0678
0.567	-0.0647
0.5675	-0.0627
0.568	-0.0624
0.5685	-0.0636
0.569	-0.0645
0.5695	-0.0636
0.57	-0.0609
0.5705	-0.058
0.571	-0.0572
0.5715	-0.0592
0.572	-0.0626
0.5725	-0.0644
0.573	-0.0623
0.5735	-0.0555
0.574	-0.0458
0.5745	-0.0346
0.575	-0.0238
0.5755	-0.014
0.576	-0.0058
0.5765	0
0.577	0.0035
0.5775	0.005
0.578	0.0056
0.5785	0.0063
0.579	0.0076
0.5795	0.0096
0.58	0.0113
0.5805	0.0113
0.581	0.0079
0.5815	0
0.582	-0.0127
0.5825	-0.0284
0.583	-0.0449
0.5835	-0.0592
0.584	-0.0699
0.5845	-0.0758
0.585	-0.0778
0.5855	-0.0772
0.586	-0.0768
0.5865	-0.0784
0.587	-0.0835
0.5875	-0.0909
0.588	-0.0981
0.5885	-0.1019
0.589	-0.1006
0.5895	-0.0949
0.59	-0.0877
0.5905	-0.0827
0.591	-0.0821
0.5915	-0.0858
0.592	-0.0909
0.5925	-0.0943
0.593	-0.0946
0.5935	-0.0928
0.594	-0.0911
0.5945	-0.0913
0.595	-0.0934
0.5955	-0.0957
0.596	-0.0963
0.5965	-0.0942
0.597	-0.0897
0.5975	-0.0847
0.598	-0.0816
0.5985	-0.0818
0.599	-0.0855
0.5995	-0.0909
0.6	-0.0963
0.6005	-0.0996
0.601	-0.1007
0.6015	-0.1003
0.602	-0.0993
0.6025	-0.099
0.603	-0.0993
0.6035	-0.0995
0.604	-0.0984
0.6045	-0.0961
0.605	-0.0935
0.6055	-0.092
0.606	-0.0919
0.6065	-0.0925
0.607	-0.0929
0.6075	-0.0926
0.608	-0.0919
0.6085	-0.0906
0.609	-0.0896
0.6095	-0.0882
0.61	-0.0868
0.6105	-0.0862
0.611	-0.0868
0.6115	-0.0888
0.612	-0.0909
0.6125	-0.0925
0.613	-0.0926
0.6135	-0.0917
0.614	-0.0905
0.6145	-0.0896
0.615	-0.0893
0.6155	-0.0896
0.616	-0.09
0.6165	-0.0902
0.617	-0.0896
0.6175	-0.0887
0.618	-0.0876
0.6185	-0.0873
0.619	-0.0877
0.6195	-0.0888
0.62	-0.0906
0.6205	-0.0937
0.621	-0.0992
0.6215	-0.109
0.622	-0.1241
0.6225	-0.1437
0.623	-0.1645
0.6235	-0.1791
0.624	-0.1785
0.6245	-0.154
0.625	-0.0993
0.6255	-0.0143
0.626	0.0952
0.6265	0.219
0.627	0.3472
0.6275	0.476
0.628	0.6116
0.6285	0.767
0.629	0.9524
0.6295	1.1646
0.63	1.3825
0.6305	1.574
0.631	1.71
0.6315	1.7755
0.632	1.77
0.6325	1.6975
0.633	1.5553
0.6335	1.3354
0.634	1.0404
0.6345	0.698
0.635	0.3609
0.6355	0.0862
0.636	-0.0923
0.6365	-0.1776
0.637	-0.2007
0.6375	-0.1976
0.638	-0.1917
0.6385	-0.1885
0.639	-0.1845
0.6395	-0.1769
0.64	-0.1665
0.6405	-0.1566
0.641	-0.1483
0.6415	-0.1413
0.642	-0.1331
0.6425	-0.1224
0.643	-0.1096
0.6435	-0.096
0.644	-0.0836
0.6445	-0.0728
0.645	-0.0627
0.6455	-0.0514
0.646	-0.0381
0.6465	-0.0232
0.647	-0.0085
0.6475	0.0043
0.648	0.0139
0.6485	0.0211
0.649	0.0272
0.6495	0.0336
0.65	0.0409
0.6505	0.0485
0.651	0.056
0.6515	0.0623
0.652	0.067
0.6525	0.0703
0.653	0.0725
0.6535	0.0742
0.654	0.0758
0.6545	0.078
0.655	0.0803
0.6555	0.0819
0.656	0.083
0.6565	0.0838
0.657	0.0848
0.6575	0.0864
0.658	0.0879
0.6585	0.0888
0.659	0.0891
0.6595	0.0893
0.66	0.0896
0.6605	0.09
0.661	0.0897
0.6615	0.0884
0.662	0.0862
0.6625	0.0841
0.663	0.0824
0.6635	0.0813
0.664	0.0807
0.6645	0.08
0.665	0.0789
0.6655	0.0774
0.666	0.0754
0.6665	0.0737
0.667	0.0722
0.6675	0.0716
0.668	0.0714
0.6685	0.0714
0.669	0.0711
0.6695	0.0699
0.67	0.0674
0.6705	0.0644
0.671	0.062
0.6715	0.0606
0.672	0.0603
0.6725	0.0598
0.673	0.0583
0.6735	0.0557
0.674	0.0528
0.6745	0.0505
0.675	0.0491
0.6755	0.0479
0.676	0.0465
0.6765	0.0452
0.677	0.0449
0.6775	0.045
0.678	0.0444
0.6785	0.0417
0.679	0.0363
0.6795	0.0302
0.68	0.0258
0.6805	0.0244
0.681	0.0261
0.6815	0.029
0.682	0.0304
0.6825	0.0287
0.683	0.0237
0.6835	0.0169
0.684	0.011
0.6845	0.0079
0.685	0.0082
0.6855	0.0105
0.686	0.0124
0.6865	0.0117
0.687	0.0084
0.6875	0.0034
0.688	-0.0009
0.6885	-0.0031
0.689	-0.0031
0.6895	-0.0023
0.69	-0.0027
0.6905	-0.0053
0.691	-0.0102
0.6915	-0.0157
0.692	-0.0197
0.6925	-0.0208
0.693	-0.0189
0.6935	-0.0159
0.694	-0.0139
0.6945	-0.0151
0.695	-0.0203
0.6955	-0.0284
